	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	立地11	立地12	立地21	立地22	立地31	立地32	敷金	礼金	保証金	敷引,償却	賃料+管理費	敷/礼/保証金	階1	階2	間取りDK	間取りK	間取りL	間取りS
210	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	148000.0	0	14.8万円/14.8万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	148000.0	148000.0	0.0	-	148000.0	296000.0	8		0	1	0	0
211	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			6階	149000.0	0	14.9万円/14.9万円/-/-	1	32.3	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	149000.0	149000.0	0.0	-	149000.0	298000.0	6		0	0	0	0
212	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	150000.0	0	15万円/15万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	150000.0	150000.0	0.0	-	150000.0	300000.0	9		0	1	0	0
213	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	150000.0	0	15万円/15万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	150000.0	150000.0	0.0	-	150000.0	300000.0	9		0	1	0	0
214	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	150000.0	0	15万円/15万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	150000.0	150000.0	0.0	-	150000.0	300000.0	9		0	1	0	0
215	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	150000.0	0	15万円/15万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	150000.0	150000.0	0.0	-	150000.0	300000.0	9		0	1	0	0
216	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	150000.0	0	15万円/15万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	150000.0	150000.0	0.0	-	150000.0	300000.0	9		0	1	0	0
217	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	150000.0	0	15万円/15万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	150000.0	150000.0	0.0	-	150000.0	300000.0	9		0	1	0	0
218	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			7階	151000.0	0	15.1万円/15.1万円/-/-	1	32.3	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	151000.0	151000.0	0.0	-	151000.0	302000.0	7		0	0	0	0
219	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	152000.0	0	15.2万円/15.2万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	152000.0	152000.0	0.0	-	152000.0	304000.0	10		0	1	0	0
220	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	152000.0	0	15.2万円/15.2万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	152000.0	152000.0	0.0	-	152000.0	304000.0	10		0	1	0	0
221	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	152000.0	0	15.2万円/15.2万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	152000.0	152000.0	0.0	-	152000.0	304000.0	10		0	1	0	0
222	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	152000.0	0	15.2万円/15.2万円/-/-	1	27.62	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	152000.0	152000.0	0.0	-	152000.0	304000.0	10		0	1	0	0
223	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	152000.0	0	15.2万円/15.2万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	152000.0	152000.0	0.0	-	152000.0	304000.0	10		0	1	0	0
224	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	152000.0	0	15.2万円/15.2万円/-/-	1	27.42	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	152000.0	152000.0	0.0	-	152000.0	304000.0	10		0	1	0	0
225	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	153000.0	0	15.3万円/15.3万円/-/-	1	32.3	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	153000.0	153000.0	0.0	-	153000.0	306000.0	8		0	0	0	0
226	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	154000.0	0	15.4万円/15.4万円/-/-	1	27.26	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	154000.0	154000.0	0.0	-	154000.0	308000.0	11		0	1	0	0
227	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	154000.0	0	15.4万円/15.4万円/-/-	1	27.26	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	154000.0	154000.0	0.0	-	154000.0	308000.0	11		0	1	0	0
228	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	154000.0	0	15.4万円/15.4万円/-/-	1	27.22	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	154000.0	154000.0	0.0	-	154000.0	308000.0	11		0	1	0	0
229	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	154000.0	0	15.4万円/15.4万円/-/-	1	27.22	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	154000.0	154000.0	0.0	-	154000.0	308000.0	11		0	1	0	0
230	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	154000.0	0	15.4万円/15.4万円/-/-	1	27.22	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	154000.0	154000.0	0.0	-	154000.0	308000.0	11		0	1	0	0
231	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	154000.0	0	15.4万円/15.4万円/-/-	1	27.22	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	154000.0	154000.0	0.0	-	154000.0	308000.0	11		0	1	0	0
232	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	155000.0	0	15.5万円/15.5万円/-/-	1	32.3	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	155000.0	155000.0	0.0	-	155000.0	310000.0	9		0	0	0	0
233	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	156000.0	0	15.6万円/15.6万円/-/-	1	27.26	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	156000.0	156000.0	0.0	-	156000.0	312000.0	12		0	1	0	0
234	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	156000.0	0	15.6万円/15.6万円/-/-	1	27.26	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	156000.0	156000.0	0.0	-	156000.0	312000.0	12		0	1	0	0
235	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	156000.0	0	15.6万円/15.6万円/-/-	1	27.22	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	156000.0	156000.0	0.0	-	156000.0	312000.0	12		0	1	0	0
236	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	156000.0	0	15.6万円/15.6万円/-/-	1	27.22	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	156000.0	156000.0	0.0	-	156000.0	312000.0	12		0	1	0	0
237	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	157000.0	0	15.7万円/15.7万円/-/-	1	32.3	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	157000.0	157000.0	0.0	-	157000.0	314000.0	10		0	0	0	0
238	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	159000.0	0	15.9万円/15.9万円/-/-	1	31.9	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	159000.0	159000.0	0.0	-	159000.0	318000.0	11		0	0	0	0
239	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			3階	211000.0	0	21.1万円/21.1万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	211000.0	211000.0	0.0	-	211000.0	422000.0	3		1	0	1	0
240	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			4階	213000.0	0	21.3万円/21.3万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	213000.0	213000.0	0.0	-	213000.0	426000.0	4		1	0	1	0
241	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			5階	215000.0	0	21.5万円/21.5万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	215000.0	215000.0	0.0	-	215000.0	430000.0	5		1	0	1	0
242	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			3階	217000.0	0	21.7万円/21.7万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	217000.0	217000.0	0.0	-	217000.0	434000.0	3		1	0	1	0
243	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			6階	217000.0	0	21.7万円/21.7万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	217000.0	217000.0	0.0	-	217000.0	434000.0	6		1	0	1	0
244	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			2階	219000.0	0	21.9万円/21.9万円/-/-	1	54.71	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	219000.0	219000.0	0.0	-	219000.0	438000.0	2		1	0	1	0
245	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			4階	219000.0	0	21.9万円/21.9万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	219000.0	219000.0	0.0	-	219000.0	438000.0	4		1	0	1	0
246	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			7階	219000.0	0	21.9万円/21.9万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	219000.0	219000.0	0.0	-	219000.0	438000.0	7		1	0	1	0
247	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			5階	221000.0	0	22.1万円/22.1万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	221000.0	221000.0	0.0	-	221000.0	442000.0	5		1	0	1	0
248	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	221000.0	0	22.1万円/22.1万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	221000.0	221000.0	0.0	-	221000.0	442000.0	8		1	0	1	0
249	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			3階	223000.0	0	22.3万円/22.3万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	223000.0	223000.0	0.0	-	223000.0	446000.0	3		1	0	1	0
250	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			6階	223000.0	0	22.3万円/22.3万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	223000.0	223000.0	0.0	-	223000.0	446000.0	6		1	0	1	0
251	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	223000.0	0	22.3万円/22.3万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	223000.0	223000.0	0.0	-	223000.0	446000.0	9		1	0	1	0
252	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			4階	225000.0	0	22.5万円/22.5万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	225000.0	225000.0	0.0	-	225000.0	450000.0	4		1	0	1	0
253	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			3階	225000.0	0	22.5万円/22.5万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	225000.0	225000.0	0.0	-	225000.0	450000.0	3		1	0	1	0
254	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			7階	225000.0	0	22.5万円/22.5万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	225000.0	225000.0	0.0	-	225000.0	450000.0	7		1	0	1	0
255	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	225000.0	0	22.5万円/22.5万円/-/-	1	45.97	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	225000.0	225000.0	0.0	-	225000.0	450000.0	10		1	0	1	0
256	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			5階	227000.0	0	22.7万円/22.7万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	227000.0	227000.0	0.0	-	227000.0	454000.0	5		1	0	1	0
257	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	227000.0	0	22.7万円/22.7万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	227000.0	227000.0	0.0	-	227000.0	454000.0	8		1	0	1	0
258	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			6階	229000.0	0	22.9万円/22.9万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	229000.0	229000.0	0.0	-	229000.0	458000.0	6		1	0	1	0
259	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	229000.0	0	22.9万円/22.9万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	229000.0	229000.0	0.0	-	229000.0	458000.0	9		1	0	1	0
260	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	229000.0	0	22.9万円/22.9万円/-/-	1	47.99	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	229000.0	229000.0	0.0	-	229000.0	458000.0	11		1	0	1	0
261	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	230000.0	0	23万円/23万円/-/-	1	45.57	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	230000.0	230000.0	0.0	-	230000.0	460000.0	11		1	0	1	0
262	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			7階	231000.0	0	23.1万円/23.1万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	231000.0	231000.0	0.0	-	231000.0	462000.0	7		1	0	1	0
