	マンション名	住所	立地1	立地2	立地3	築年数	建物高さ	階	賃料	管理費	敷/礼/保証/敷引,償却	間取り	専有面積	立地11	立地12	立地21	立地22	立地31	立地32	敷金	礼金	保証金	敷引,償却	賃料+管理費	敷/礼/保証金	階1	階2	間取りDK	間取りK	間取りL	間取りS
263	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	231000.0	0	23.1万円/23.1万円/-/-	1	51.39	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	231000.0	231000.0	0.0	-	231000.0	462000.0	10		1	0	1	0
264	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	232000.0	0	23.2万円/23.2万円/-/-	1	48.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	232000.0	232000.0	0.0	-	232000.0	464000.0	12		1	0	1	0
265	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			5階	233000.0	0	23.3万円/23.3万円/-/-	2	57.13	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	233000.0	233000.0	0.0	-	233000.0	466000.0	5		1	0	1	0
266	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	233000.0	0	23.3万円/23.3万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	233000.0	233000.0	0.0	-	233000.0	466000.0	8		1	0	1	0
267	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			6階	235000.0	0	23.5万円/23.5万円/-/-	2	57.13	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	235000.0	235000.0	0.0	-	235000.0	470000.0	6		1	0	1	0
268	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	235000.0	0	23.5万円/23.5万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	235000.0	235000.0	0.0	-	235000.0	470000.0	9		1	0	1	0
269	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	236000.0	0	23.6万円/23.6万円/-/-	2	55.44	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	236000.0	236000.0	0.0	-	236000.0	472000.0	12		1	0	1	0
270	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			7階	237000.0	0	23.7万円/23.7万円/-/-	2	57.13	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	237000.0	237000.0	0.0	-	237000.0	474000.0	7		1	0	1	0
271	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	237000.0	0	23.7万円/23.7万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	237000.0	237000.0	0.0	-	237000.0	474000.0	10		1	0	1	0
272	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	239000.0	0	23.9万円/23.9万円/-/-	2	57.13	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	239000.0	239000.0	0.0	-	239000.0	478000.0	8		1	0	1	0
273	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	239000.0	0	23.9万円/23.9万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	239000.0	239000.0	0.0	-	239000.0	478000.0	11		1	0	1	0
274	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	241000.0	0	24.1万円/24.1万円/-/-	2	57.13	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	241000.0	241000.0	0.0	-	241000.0	482000.0	9		1	0	1	0
275	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	241000.0	0	24.1万円/24.1万円/-/-	1	55.74	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	241000.0	241000.0	0.0	-	241000.0	482000.0	12		1	0	1	0
276	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	243000.0	0	24.3万円/24.3万円/-/-	2	57.13	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	243000.0	243000.0	0.0	-	243000.0	486000.0	10		1	0	1	0
277	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	244000.0	0	24.4万円/24.4万円/-/-	2	57.19	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	244000.0	244000.0	0.0	-	244000.0	488000.0	11		1	0	1	0
278	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	246000.0	0	24.6万円/24.6万円/-/-	2	57.19	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	246000.0	246000.0	0.0	-	246000.0	492000.0	12		1	0	1	0
279	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			4階	263000.0	0	26.3万円/26.3万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	263000.0	263000.0	0.0	-	263000.0	526000.0	4		1	0	1	0
280	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			5階	265000.0	0	26.5万円/26.5万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	265000.0	265000.0	0.0	-	265000.0	530000.0	5		1	0	1	0
281	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			6階	267000.0	0	26.7万円/26.7万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	267000.0	267000.0	0.0	-	267000.0	534000.0	6		1	0	1	0
282	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			7階	269000.0	0	26.9万円/26.9万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	269000.0	269000.0	0.0	-	269000.0	538000.0	7		1	0	1	0
283	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	269000.0	0	26.9万円/26.9万円/-/-	2	55.44	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	269000.0	269000.0	0.0	-	269000.0	538000.0	13		1	0	1	0
284	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			8階	271000.0	0	27.1万円/27.1万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	271000.0	271000.0	0.0	-	271000.0	542000.0	8		1	0	1	0
285	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			9階	273000.0	0	27.3万円/27.3万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	273000.0	273000.0	0.0	-	273000.0	546000.0	9		1	0	1	0
286	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			10階	275000.0	0	27.5万円/27.5万円/-/-	2	64.38	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	275000.0	275000.0	0.0	-	275000.0	550000.0	10		1	0	1	1
287	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			11階	276000.0	0	27.6万円/27.6万円/-/-	2	63.98	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	276000.0	276000.0	0.0	-	276000.0	552000.0	11		1	0	1	0
288	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	278000.0	0	27.8万円/27.8万円/-/-	2	63.98	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	278000.0	278000.0	0.0	-	278000.0	556000.0	12		1	0	1	0
289	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			12階	279000.0	0	27.9万円/27.9万円/-/-	2	70.12	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	279000.0	279000.0	0.0	-	279000.0	558000.0	12		1	0	1	0
290	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	312000.0	0	31.2万円/31.2万円/-/-	2	70.12	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	312000.0	312000.0	0.0	-	312000.0	624000.0	13		1	0	1	0
291	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			3階	332000.0	0	33.2万円/33.2万円/-/-	3	82.4	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	332000.0	332000.0	0.0	-	332000.0	664000.0	3		1	0	1	0
292	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	332000.0	0	33.2万円/33.2万円/-/-	2	70.12	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	332000.0	332000.0	0.0	-	332000.0	664000.0	13		1	0	1	0
293	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	354000.0	0	35.4万円/35.4万円/-/-	2	85.12	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	354000.0	354000.0	0.0	-	354000.0	708000.0	13		1	0	1	1
294	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	354000.0	0	35.4万円/35.4万円/-/-	3	84.66	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	354000.0	354000.0	0.0	-	354000.0	708000.0	13		1	0	1	0
295	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	356000.0	0	35.6万円/35.6万円/-/-	3	87.5	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	356000.0	356000.0	0.0	-	356000.0	712000.0	13		1	0	1	0
296	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	359000.0	0	35.9万円/35.9万円/-/-	3	89.77	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	359000.0	359000.0	0.0	-	359000.0	718000.0	13		1	0	1	0
297	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	374000.0	0	37.4万円/37.4万円/-/-	2	85.12	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	374000.0	374000.0	0.0	-	374000.0	748000.0	13		1	0	1	0
298	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	374000.0	0	37.4万円/37.4万円/-/-	3	84.66	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	374000.0	374000.0	0.0	-	374000.0	748000.0	13		1	0	1	0
299	新築 ロイジェント東神田	東京都千代田区東神田１	ＪＲ山手線/秋葉原駅 歩9分	都営新宿線/岩本町駅 歩8分	東京メトロ日比谷線/小伝馬町駅 歩7分			13階	379000.0	0	37.9万円/37.9万円/-/-	3	89.77	ＪＲ山手線/秋葉原駅	9	都営新宿線/岩本町駅	8.0	東京メトロ日比谷線/小伝馬町駅	7.0	379000.0	379000.0	0.0	-	379000.0	758000.0	13		1	0	1	0
300	富士見デュープレックス ビズ	東京都千代田区富士見１	東京メトロ東西線/飯田橋駅 歩6分	都営三田線/水道橋駅 歩15分	都営大江戸線/牛込神楽坂駅 歩14分			6階	245000.0	15000	24.5万円/-/-/-	1	51.64	東京メトロ東西線/飯田橋駅	6	都営三田線/水道橋駅	15.0	都営大江戸線/牛込神楽坂駅	14.0	245000.0	0.0	0.0	-	260000.0	245000.0	6		1	0	1	0
301	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			1階	90000.0	5000	18万円/-/-/-	1	22.05	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	180000.0	0.0	0.0	-	95000.0	180000.0	1		0	0	0	0
302	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			1階	90000.0	5000	18万円/9万円/-/-	1	22.05	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	180000.0	90000.0	0.0	-	95000.0	270000.0	1		0	0	0	0
303	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			1階	90000.0	5000	9万円/9万円/-/-	1	22.05	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	90000.0	90000.0	0.0	-	95000.0	180000.0	1		0	0	0	0
304	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			9階	145000.0	10000	29万円/14.5万円/-/-	1	30.2	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	290000.0	145000.0	0.0	-	155000.0	435000.0	9		1	0	1	0
305	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			4階	146000.0	10000	14.6万円/14.6万円/-/-	1	32.88	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	146000.0	146000.0	0.0	-	156000.0	292000.0	4		1	0	1	0
306	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			4階	146000.0	10000	14.6万円/14.6万円/-/-	1	32.88	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	146000.0	146000.0	0.0	-	156000.0	292000.0	4		1	0	1	0
307	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			5階	147000.0	10000	29.4万円/14.7万円/-/-	1	32.88	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	294000.0	147000.0	0.0	-	157000.0	441000.0	5		1	0	1	0
308	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			6階	148000.0	10000	14.8万円/14.8万円/-/-	1	32.88	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	148000.0	148000.0	0.0	-	158000.0	296000.0	6		1	0	1	0
309	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			9階	154000.0	10000	15.4万円/15.4万円/-/-	1	32.88	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	154000.0	154000.0	0.0	-	164000.0	308000.0	9		1	0	1	0
310	レジディア神田	東京都千代田区神田多町２	ＪＲ山手線/秋葉原駅 歩4分	ＪＲ山手線/神田駅 歩3分	都営新宿線/岩本町駅 歩2分			12-13階	180000.0	10000	18万円/18万円/-/-	1	49.31	ＪＲ山手線/秋葉原駅	4	ＪＲ山手線/神田駅	3.0	都営新宿線/岩本町駅	2.0	180000.0	180000.0	0.0	-	190000.0	360000.0	12	13階	1	0	1	0
311	セントラルプラザ	東京都千代田区飯田橋４	東京メトロ東西線/飯田橋駅 歩1分	都営大江戸線/牛込神楽坂駅 歩8分	東京メトロ東西線/神楽坂駅 歩11分			12階	200000.0	0	20万円/20万円/-/-	3	61.42	東京メトロ東西線/飯田橋駅	1	都営大江戸線/牛込神楽坂駅	8.0	東京メトロ東西線/神楽坂駅	11.0	200000.0	200000.0	0.0	-	200000.0	400000.0	12		1	0	0	0
312	セントラルプラザ	東京都千代田区飯田橋４	東京メトロ東西線/飯田橋駅 歩1分	都営大江戸線/牛込神楽坂駅 歩8分	東京メトロ東西線/神楽坂駅 歩11分			10階	205000.0	0	20.5万円/20.5万円/-/-	3	61.42	東京メトロ東西線/飯田橋駅	1	都営大江戸線/牛込神楽坂駅	8.0	東京メトロ東西線/神楽坂駅	11.0	205000.0	205000.0	0.0	-	205000.0	410000.0	10		1	0	0	0
313	ＪＲ中央線 飯田橋駅 16階建 築35年	東京都千代田区飯田橋４	ＪＲ中央線/飯田橋駅 歩1分	都営大江戸線/牛込神楽坂駅 歩10分	東京メトロ南北線/後楽園駅 歩11分			12階	200000.0	0	20万円/20万円/-/-	3	61.42	ＪＲ中央線/飯田橋駅	1	都営大江戸線/牛込神楽坂駅	10.0	東京メトロ南北線/後楽園駅	11.0	200000.0	200000.0	0.0	-	200000.0	400000.0	12		1	0	0	0
314	ＪＲ中央線 飯田橋駅 16階建 築35年	東京都千代田区飯田橋４	ＪＲ中央線/飯田橋駅 歩1分	都営大江戸線/牛込神楽坂駅 歩10分	東京メトロ南北線/後楽園駅 歩11分			10階	205000.0	0	20.5万円/20.5万円/-/-	3	61.42	ＪＲ中央線/飯田橋駅	1	都営大江戸線/牛込神楽坂駅	10.0	東京メトロ南北線/後楽園駅	11.0	205000.0	205000.0	0.0	-	205000.0	410000.0	10		1	0	0	0
315	グリーンパーク千代田淡路町	東京都千代田区神田多町２	東京メトロ丸ノ内線/淡路町駅 歩3分	ＪＲ山手線/神田駅 歩5分	都営新宿線/小川町駅 歩4分			7階	159000.0	10000	15.9万円/31.8万円/-/-	1	40.01	東京メトロ丸ノ内線/淡路町駅	3	ＪＲ山手線/神田駅	5.0	都営新宿線/小川町駅	4.0	159000.0	318000.0	0.0	-	169000.0	477000.0	7		1	0	1	0
316	グリーンパーク千代田淡路町	東京都千代田区神田多町２	東京メトロ丸ノ内線/淡路町駅 歩3分	ＪＲ山手線/神田駅 歩5分	都営新宿線/小川町駅 歩4分			7階	159000.0	10000	15.9万円/31.8万円/-/-	1	40.01	東京メトロ丸ノ内線/淡路町駅	3	ＪＲ山手線/神田駅	5.0	都営新宿線/小川町駅	4.0	159000.0	318000.0	0.0	-	169000.0	477000.0	7		1	0	1	0
